Buyer,Origin,Buy Agree ID,Vendor,Name,Status,Descr,Vt process used,Vt agrmt type,Begin Dt,Expire Dt,Max. Amt,State
AGEE,DPS,0000000000000000000030502,0000071333,Iowa Dept of Transportation,Approved,E-Ticket Software,Standard,Info tech,1/1/2016,12/31/2017,120000.000,IA
AGEE,DPS,0000000000000000000030586,0000349290,"CBIZ Valuation Group, LLC",Approved,Inventory,Standard,Prof,3/1/2016,2/28/2018,105000.000,TX
AGEE,DPS,0000000000000000000030704,0000350195,Identi-Kit Solutions,Approved,Software,Sole,Info tech,2/1/2016,1/31/2018,4980.000,AZ
AGEE,DPS,0000000000000000000030791,0000349928,"Occupational Health Partners, LLC",Approved,Medical eval,Simplified,Other,2/15/2016,2/14/2018,9500.000,VT
AGEE,DPS,0000000000000000000031245,0000321313,Juniper's Fare Cafe & Catering,Approved,Catering,Simplified,Other,5/1/2016,4/30/2018,90000.000,VT
AGEE,DPS,0000000000000000000031526,0000287390,"MorphoTrak,  LLC",Approved,Fingerprint Software,Sole,Info tech,10/1/2016,9/30/2027,3979678.000,WA
AGEE,DPS,0000000000000000000032164,0000313643,"FARO Technologies, Inc.",Open,3D Scanners,Standard,Other,8/15/2016,7/31/2018,190552.000,FL
AGEE,DPS,0000000000000000000032573,0000355781,"Jones,Marilyn Lou",Approved,Janitorial services,Sole,Prof,10/1/2016,9/30/2017,5720.000,VT
AGEE,DPS,0000000000000000000033089,0000046530,Research Foundation of SUNY,Approved,Drug App,Sole,Data usage,9/1/2016,8/31/2018,55000.000,NY
AGEE,DPS,0000000000000000000033093,0000358657,"Wattman,Joan N.",Approved,Interpreter,Sole,Prof,10/1/2016,10/1/2017,2000.000,MA
AGEE,DPS,0000000000000000000033153,0000041897,National Medical Services Inc,Approved,Tox Testing,Standard,Prof,2/1/2017,1/31/2019,149999.000,PA
AGEE,DPS,0000000000000000000033691,0000330824,Margolis Healy,Approved,Consulting,Standard,Prof,5/1/2017,4/30/2019,153460.000,VT
AGEE,DPS,0000000000000000000034244,0000335266,"Crime Research Group, Inc.",Approved,research analysis,Standard,Prof,7/1/2017,6/30/2019,274000.000,VT
AGEE,DPS,0000000000000000000034255,0000321174,"CrossWind Technologies, Inc.",Approved,E-Ticket,Sole,Info tech,9/1/2017,11/15/2017,28175.000,CA
AGEE,DPS,0000000000000000000034483,0000363377,"Davis,Erika Jill",Approved,Clinical supervision,Sole,Prof,7/1/2017,6/30/2018,3640.000,VT
AGEE,DPS,0000000000000000000034695,0000010907,"Computer Projects of Illinois, Inc.",Open,Software mnx,Sole,Info tech,7/1/2016,6/30/2019,760190.000,IL
AGEE,DPS,0000000000000000000034807,0000355781,"Jones,Marilyn Lou",Approved,Janitor services,Sole,Prof,10/1/2017,9/30/2019,9500.000,VT
AMEARS,LOT,0000000000000000000031806,0000017096,Scientific Games International,Approved,Licensed Property for Lottery,Sole,Other,6/17/2016,6/17/2018,35000.000,GA
AMEARS,LOT,0000000000000000000032830,0000357301,"Milestone Vermont, LLC",Approved,Lic Prop of extended web games,Sole,Other,4/1/2016,4/1/2018,600000.000,CA
AOBRIEN,DAI,0000000000000000000031713,0000332945,"Brook,Roberta E.",Approved,Education outreach for EAP,Standard,Other,8/5/2016,8/3/2018,20000.000,VT
AOBRIEN,DAI,0000000000000000000031869,0000004998,Vermont Ethics Network,Approved,Assess decision making,Sole,Other,7/1/2016,6/30/2017,5000.000,VT
AOBRIEN,DAI,0000000000000000000032029,0000001507,Vermont Assoc for the Blind &,Approved,Ground transport to State Empl,Simplified,Other,8/1/2016,7/31/2018,60000.000,VT
AOBRIEN,DAI,0000000000000000000032178,0000019486,NCS Pearson Inc,Approved,Nurse Aide Testing (NNAAP),Standard,Other,9/1/2016,8/31/2018,95000.000,MN
AOBRIEN,DAI,0000000000000000000032219,0000036163,"Paterson,Karre K",Approved,EAP Coordination,Standard,Other,9/23/2016,9/21/2018,60000.000,VT
AOBRIEN,DAI,0000000000000000000032250,0000249314,PDI Creative Consulting,Approved,,Standard,Other,10/1/2016,9/30/2018,128860.000,OH
AOBRIEN,DAI,0000000000000000000032459,0000337081,Syracuse University,Approved,Supported decision making,Standard,Other,10/1/2016,6/30/2018,12800.000,NY
AOBRIEN,DAI,0000000000000000000034242,0000362634,Focus EduVation Inc,Approved,eLearning/Training Video,Standard,Other,7/17/2017,9/15/2017,10000.000,MA
AOBRIEN,DAI,0000000000000000000034243,0000316399,"Morrow Consulting, LLC",Approved,Software/License DVR SSI,Sole,Data usage,10/1/2017,6/30/2021,32000.000,ID
AOBRIEN,DAI,0000000000000000000034439,0000009611,National Association of States United,Approved,National Core Indicator Survey,Sole,Other,9/1/2017,12/31/2018,35000.000,DC
AOBRIEN,DAI,0000000000000000000034440,0000009490,National Assoc Of State Directors Of,Approved,National Core Indicator Survey,Sole,Other,9/1/2017,12/31/2018,14195.000,VA
AOBRIEN,DAI,0000000000000000000034455,0000307705,"TransCen, Inc.",Approved,Technical assitance/training,Sole,Other,9/1/2017,8/31/2019,150000.000,MD
AOBRIEN,DAI,0000000000000000000034505,0000003643,Vermont Center for Independent Living,Approved,Interpreter Referral Service,Standard,Other,9/15/2017,9/14/2019,130000.000,VT
ASTRONG,DMH,0000000000000000000031654,0000045148,Windham County Sheriff's Department,Approved,Sheriff's contract,Sole,Prof,7/1/2016,6/30/2018,720000.000,VT
ASTRONG,DMH,0000000000000000000031685,0000353204,"Garmon,Sally R",Approved,PASRR nurse,Standard,Prof,7/1/2016,6/30/2018,25000.000,VT
ASTRONG,DMH,0000000000000000000031757,0000001956,Health Care & Rehab Serv of SE VT Inc,Approved,Hilltop; HCRS,Qual based,Prof,7/1/2016,6/30/2018,3972678.000,VT
ASTRONG,DMH,0000000000000000000031758,0000001956,Health Care & Rehab Serv of SE VT Inc,Approved,HCRS; Maplewood,Sole,Prof,7/1/2016,6/30/2017,1290844.000,VT
ASTRONG,DMH,0000000000000000000031759,0000001956,Health Care & Rehab Serv of SE VT Inc,Approved,Meadowview facility; HCRS,Qual based,Prof,7/1/2016,6/30/2018,3327284.000,VT
BBERINI,B54,0000000000000000000033934,0000361869,"Civic Initiatives, LLC",Approved,B54-EPRO RFP CONSULTING,Sole,Other,5/24/2017,5/23/2019,120000.000,TX
BBERINI,CP,0000000000000000000025930,0000003884,"Worksafe Traffic Control Industries, Inc",Approved,CP-MAINT CONTRACT MESSAGE SIGN,Standard,Commodity,2/15/2014,2/14/2018,170000.000,VT
BBERINI,CP,0000000000000000000028072,0000016506,Dicke Tool Company,Approved,CP-ROLL-UP SIGNS & STANDS ETC.,Standard,Commodity,10/15/2014,10/31/2018,9999999.000,IL
BBERINI,CP,0000000000000000000028073,0000011518,Eastern Metal/USA-Sign,Approved,CP PADDLES AND FLAGS,Standard,Commodity,10/15/2014,10/31/2018,9999999.000,NY
BBERINI,CP,0000000000000000000028516,0000003884,"Worksafe Traffic Control Industries, Inc",Approved,CP-SMART WORK ZONE,Standard,Commodity,3/10/2015,3/9/2020,396790.000,VT
BBERINI,CP,0000000000000000000028667,0000289526,Advanced Drainage Systems Inc,Approved,CP - PLASTIC CULVERT,Standard,Commodity,4/1/2015,3/31/2018,9999999.000,MA
BBERINI,CP,0000000000000000000029091,0000343732,US Standard Sign Company,Approved,CP - BLANK ALUMINUM SHEETS,Standard,Commodity,5/8/2015,5/31/2018,9999999.000,IL
BBERINI,CP,0000000000000000000029509,0000082303,Alltex Uniform Rental Service Inc,Approved,CP-RENTAL-WIPING CLOTHS&RAC,Standard,Other,7/1/2015,6/30/2018,32000.000,MA
BBERINI,CP,0000000000000000000029510,0000013382,Unifirst Corporation,Approved,"CP-RENTAL MATS,MOPS &WIPING C",Standard,Other,7/1/2015,6/30/2018,90000.000,TX
BBERINI,CP,0000000000000000000030742,0000293339,Miovision Technologies,Approved,CP- TRAFFIC COUNTING EQUIPMENT,Standard,Commodity,1/1/2016,1/1/2018,999999.000,ON
BBERINI,CP,0000000000000000000031157,0000352298,Sirius Integrator,Approved,CP-SOLID OXIDE FUEL CELL GEN,Standard,Commodity,4/1/2016,3/31/2018,999999.000,MA
BBERINI,CP,0000000000000000000031273,0000008638,Pike Industries Inc,Approved,CP- AOT BITUMINOUS CONCRETE,Standard,Commodity,6/1/2016,5/31/2018,99999999.000,CT
BBERINI,CP,0000000000000000000032370,0000321375,"Airgas USA, LLC",Approved,CP - MICRO BULK TANKS & GASES,Sole,Commodity,8/24/2016,6/30/2021,999999.990,IL
BBERINI,CP,0000000000000000000033069,0000358513,Nachurs Alpine Solutions Corp,Approved,CP-POTASSIUM ACETATE,Standard,Commodity,2/1/2017,1/31/2019,999999.000,OH
BBERINI,CP,0000000000000000000033485,0000293339,Miovision Technologies,Approved,CP-SPECTRUM EQUIPMENT,Standard,Commodity,4/1/2017,3/31/2018,999999.000,ON
BBERINI,CP,0000000000000000000034416,0000007729,"Vermont Protective Coatings, Inc",Approved,CP-EPOXY COATING OF RACEWAYS,Standard,Other,7/17/2017,7/31/2018,323194.000,VT
BBERINI,CPS,0000000000000000000016866,0000293420,Remi Group LLC,Approved,CPS-Equipment Maintenance Ins.,Standard,Other,3/1/2010,2/28/2018,9999999.000,NC
BBERINI,CPS,0000000000000000000018570,0000010331,United Parcel Service,Approved,CPS-Small Package Delivery Ser,Standard,Other,11/15/2010,11/30/2017,9999999.000,MD
BBERINI,CPS,0000000000000000000018570,0000010331,United Parcel Service,Approved,CPS-Small Package Delivery Ser,Standard,Other,11/15/2010,11/30/2017,9999999.000,PA
BBERINI,CPS,0000000000000000000023191,0000082303,Alltex Uniform Rental Service Inc,Approved,CPS-UNIFORM RENTAL & CLEANING,Standard,Other,10/1/2012,9/30/2017,60000.000,MA
BBERINI,CPS,0000000000000000000025131,0000241376,Eberl Iron Works Inc,Approved,CPS-METAL SIGN POSTS & PARTS,Standard,Commodity,8/1/2013,7/31/2017,999999.000,NY
BBERINI,CPS,0000000000000000000025488,0000317947,"Varitech Industries, Inc.",Approved,CPS-BRINE STORAGE TANKS,Standard,Commodity,10/1/2013,9/30/2017,999999.000,MN
BBERINI,CPS,0000000000000000000025932,0000307039,Acrow Corporation of America,Approved,CPS-ACROW BRIDGE PARTS,Standard,Commodity,2/1/2014,1/31/2018,999999.000,NJ
BBERINI,CPS,0000000000000000000026021,0000330401,Michigan Petroleum Technologies Inc,Approved,CPS-BRIDGE GREASE,Standard,Commodity,2/1/2014,1/31/2018,999999.000,MI
BBERINI,CPS,0000000000000000000026155,0000001396,Wilk Paving Inc,Approved,CPS - COLD PATCH,Standard,Commodity,2/1/2014,1/31/2018,9999999.000,VT
BBERINI,CPS,0000000000000000000026157,0000008638,Pike Industries Inc,Approved,CPS - COLD PATCH,Standard,Commodity,2/1/2014,1/31/2018,9999999.000,CT
BBERINI,CPS,0000000000000000000026158,0000008844,Blaktop Inc,Approved,CPS - COLD PATCH,Standard,Commodity,2/1/2014,1/31/2018,9999999.000,NH
BBERINI,CPS,0000000000000000000026280,0000001279,Sherwin Williams Company,Approved,CPS-BRIDGE PAINT & THINNER,Standard,Commodity,4/1/2014,3/31/2018,9999999.000,VT
BBERINI,CPS,0000000000000000000026425,0000015952,Atlantic Plywood,Approved,CPS-HARDWOOD PLYWOOD,Standard,Commodity,5/1/2014,4/30/2018,999999.000,MA
BBERINI,CPS,0000000000000000000027440,0000006752,Burlington Communications Service Center,Approved,CPS-MOTOR VEHICLE REPEATERS,Standard,Commodity,8/12/2014,8/11/2018,9999999.000,VT
BBERINI,CPS,0000000000000000000027850,0000267338,Needham Electric Supply Corp,Approved,CPS-LAMPS AND BALLAST,Standard,Commodity,8/1/2014,7/31/2018,999999.990,MA
BBERINI,CPS,0000000000000000000027906,0000001569,Walsh Electric Supply Co Inc,Approved,CPS-LAMPS AND BALLASTS,Standard,Commodity,8/1/2014,7/31/2018,9999999.000,VT
BBERINI,CPS,0000000000000000000027908,0000105475,Sonepar Distribution NE Inc,Approved,CPS-LAMPS AND BALLASTS,Standard,Commodity,8/1/2014,7/31/2018,999999.000,VT
BBERINI,CPS,0000000000000000000028003,0000338495,New Deal Deicing,Approved,CPS-SOLID AIRFIELD DEICER,Standard,Commodity,11/1/2014,10/31/2018,999999.000,CO
BBERINI,CPS,0000000000000000000028006,0000283240,"W.B. Mason Co., Inc.",Approved,CPS-ICE MELT FOR WALK WAYS,Standard,Commodity,11/1/2014,10/31/2018,999999.000,MA
BBERINI,CPS,0000000000000000000028102,0000247584,Advantage Chemical Co,Approved,CPS-POLY PATCH,Standard,Commodity,11/6/2014,11/5/2017,999999.000,NY
BBERINI,CPS,0000000000000000000028185,0000339297,Lightle Enterprises of Ohio LLC,Approved,CPS-BARRICADES,Standard,Commodity,10/15/2014,10/31/2018,9999999.000,OH
BBERINI,CPS,0000000000000000000028294,0000329214,Accuworx USA Inc,Approved,CPS-EMERGENCY RESPONSE & WASTE,Standard,Other,5/1/2015,4/30/2018,150000.000,VT
BBERINI,CPS,0000000000000000000028326,0000000390,Empire Janitorial Supply Co,Approved,CPS-NO SMOKING SIGNS TYPE-II,Standard,Commodity,1/1/2015,12/31/2017,9999.000,VT
BBERINI,CPS,0000000000000000000028327,0000018109,Staples Contract & Commercial Inc,Approved,CPS-NO SMOKING SIGNS TYPE-I,Standard,Commodity,1/1/2015,12/31/2017,9999.000,MA
BBERINI,CPS,0000000000000000000028327,0000018109,Staples Contract & Commercial Inc,Approved,CPS-NO SMOKING SIGNS TYPE-I,Standard,Commodity,1/1/2015,12/31/2017,9999.000,NY
BBERINI,CPS,0000000000000000000028338,0000340616,"Tradebe Environmental Services, LLC",Approved,CPS-HAZARDOUS WASTE DISPOSAL,Standard,Other,5/1/2015,4/30/2018,150000.000,IL
BBERINI,CPS,0000000000000000000028342,0000004086,Pioneer Motors & Drivers Inc,Approved,CPS-VARIABLE FREQUENCY DRIVES,Standard,Commodity,1/1/2015,12/31/2017,9999999.000,VT
BBERINI,CPS,0000000000000000000028467,0000333169,"Swish White River, Ltd.",Approved,"CPS-BROOMS, MOPS, ETC",Standard,Commodity,1/14/2015,1/15/2018,999999.990,VT
BBERINI,CPS,0000000000000000000028554,0000105475,Sonepar Distribution NE Inc,Approved,CPS-ELECTRICAL SUPPLIES,Standard,Commodity,3/1/2015,3/31/2018,999999.990,VT
BBERINI,CPS,0000000000000000000028555,0000267338,Needham Electric Supply Corp,Approved,CPS - ELECTRICAL SUPPLIES,Standard,Commodity,3/1/2015,3/1/2018,999999.990,MA
BBERINI,CPS,0000000000000000000028637,0000010619,Jamar Technologies Inc,Approved,CPS-TRAFFIC RECORDERS,Standard,Commodity,6/1/2015,5/31/2018,999999.000,PA
BBERINI,CPS,0000000000000000000028862,0000000445,Foley Distributing Corp,Approved,CPS-COMPOSTABLE LINERS,Standard,Commodity,6/1/2015,5/31/2018,999999.000,VT
BBERINI,CPS,0000000000000000000028877,0000273533,NRC East Environmental Serivces Inc,Approved,CPS-EMERGENCY RESPONSE & WASTE,Standard,Other,5/1/2015,4/30/2018,365000.000,MA
BBERINI,CPS,0000000000000000000028954,0000343371,"Busch Systems International, Inc.",Approved,CPS-COMPOSTING CONTAINERS,Standard,Commodity,6/1/2015,5/31/2018,999999.000,ON
BBERINI,CPS,0000000000000000000028972,0000343510,"Impact EcoVision Environmental, Inc.",Approved,CPS-COMPOSTING CONTAINERS,Standard,Commodity,6/1/2015,5/31/2018,999999.000,ON
BBERINI,CPS,0000000000000000000029017,0000343376,Rehrig Pacific Company,Approved,CPS-COMPOSTING CONTAINERS,Standard,Commodity,6/1/2015,5/31/2018,999999.000,CA
BBERINI,CPS,0000000000000000000029088,0000010392,Potters Industries LLC,Approved,CPS-GLASS BEADS,Standard,Commodity,6/1/2015,12/31/2017,9999999.000,IL
BBERINI,CPS,0000000000000000000029088,0000010392,Potters Industries LLC,Approved,CPS-GLASS BEADS,Standard,Commodity,6/1/2015,12/31/2017,9999999.000,PA
BBERINI,CPS,0000000000000000000029704,0000000445,Foley Distributing Corp,Approved,CPS-GREEN CLEANING CHEMICALS,Standard,Commodity,8/1/2015,7/31/2018,9999999.000,VT
BBERINI,CPS,0000000000000000000029902,0000000532,Green Mountain Electric Supply Inc,Approved,CPS-SOLAR PANELS & PV INVERTER,Standard,Commodity,9/1/2015,8/31/2018,9999999.000,VT
BBERINI,CPS,0000000000000000000029904,0000201046,Crafco Inc,Approved,CPS - ASPHALTIC PLUG MASTIC,Standard,Commodity,9/1/2015,8/31/2018,9999999.000,AZ
BBERINI,CPS,0000000000000000000030073,0000002755,W.W. Grainger Inc,Approved,CPS-REPELLENT AGENT,Standard,Commodity,9/9/2015,8/31/2018,999999.000,IL
BBERINI,CPS,0000000000000000000030136,0000011356,Econolite Control Products Inc,Approved,CPS-TRAFFIC SIGNAL EQUIPMENT,Standard,Commodity,9/19/2015,9/18/2018,9999999.000,CA
BBERINI,CPS,0000000000000000000030137,0000347794,Ocean State Signal Co.,Approved,CPS-TRAFFIC SIGNAL EQUIPMENT,Standard,Commodity,9/19/2015,9/18/2018,9999999.000,RI
BBERINI,CPS,0000000000000000000030138,0000010856,Traffic Parts Inc,Approved,CPS-TRAFFIC SIGNAL EQUIPMENT,Standard,Commodity,9/19/2015,9/18/2018,9999999.000,TX
BBERINI,CPS,0000000000000000000030139,0000018505,Highway Tech Signal Equipment Sales Inc,Approved,CPS-TRAFFIC SIGNAL EQUIPMENT,Standard,Commodity,9/19/2015,9/18/2018,9999999.000,ME
BBERINI,CPS,0000000000000000000030143,0000347812,Wavetronix LLC,Approved,CPS-TRAFFIC SIGNAL EQUIPMENT,Standard,Commodity,9/19/2015,9/18/2018,9999999.000,UT
BBERINI,CPS,0000000000000000000030147,0000347846,"Coastal Traffic, Inc.",Approved,CPS-TRAFFIC SIGNAL EQUIPMENT,Standard,Commodity,9/19/2015,9/18/2018,9999999.000,ME
BBERINI,CPS,0000000000000000000030266,0000334092,"Bagela USA, LLC",Approved,CPS-PELLETWAVE PELLET PATCH,Standard,Commodity,10/12/2015,10/11/2018,999999.000,CT
BBERINI,CPS,0000000000000000000030462,0000014736,"Newport Sand & Gravel Co, Inc",Approved,CPS- TRANSIT MIX CONCRETE,Standard,Commodity,11/5/2015,11/4/2017,999999.000,NH
BBERINI,CPS,0000000000000000000030463,0000000675,S.D. Ireland Concrete Construction Corp,Approved,CPS- TRANSIT MIX CONCRETE,Standard,Commodity,11/5/2015,11/4/2017,999999.000,VT
BBERINI,CPS,0000000000000000000030536,0000318470,Contech Engineered Solutions Inc.,Approved,CPS  METAL CULVERT,Standard,Commodity,12/1/2015,11/30/2017,9999999.000,OH
BBERINI,CPS,0000000000000000000030680,0000001279,Sherwin Williams Company,Approved,CPS-PAINT: ARCHITECTURAL,Standard,Commodity,1/1/2016,12/31/2017,9999999.000,VT
BBERINI,CPS,0000000000000000000030850,0000350783,"Shooting Range Supply, LLC",Approved,CPS- BALLISTIC MATERIAL,Standard,Commodity,2/8/2016,2/28/2018,999999.000,OH
BBERINI,CPS,0000000000000000000030871,0000011390,H.O.P. Sales & Service,Approved,CPS-POWERED WASHERS,Standard,Commodity,2/10/2016,2/9/2018,999999.000,NH
BBERINI,CPS,0000000000000000000030884,0000000445,Foley Distributing Corp,Approved,CPS - FLOOR MATS (PURCHASE),Standard,Commodity,2/11/2016,2/10/2018,99999.990,VT
BBERINI,CPS,0000000000000000000030918,0000041408,Vermont Correctional Industries/Vermont,Approved,CPS-HIGHWAY SIGNS AND ACCESS.,Standard,Commodity,3/1/2016,2/28/2018,9999999.000,VT
BBERINI,CPS,0000000000000000000030953,0000017174,Granite Group,Approved,CPS-PLUMBING & HVAC SUPPLIES,Standard,Commodity,4/1/2016,3/31/2018,9999999.000,NH
BBERINI,CPS,0000000000000000000030975,0000005391,Priority Express,Approved,CPS - MESSENGER SERVICE,Standard,Other,3/1/2016,2/28/2018,95000.000,VT
BBERINI,CPS,0000000000000000000031046,0000075104,Texas Refinery Corp,Approved,CPS-OILS AND GREASE FOR VEH,Standard,Commodity,4/1/2016,3/31/2018,999999.000,TX
BBERINI,CPS,0000000000000000000031047,0000270589,"Dennison Lubricants, Inc.",Approved,CPS-OILS AND GREASE FOR VEH,Standard,Commodity,4/1/2016,3/31/2018,999999.000,MA
BBERINI,CPS,0000000000000000000031165,0000352244,ID Experts,Open,CPS-CREDIT & THEFT PROTECTION,Standard,Other,5/1/2016,2/22/2018,100000.000,CA
BBERINI,CPS,0000000000000000000031170,0000352409,CSidentity Corporation,Open,CPS-CREDIT & THEFT PROTECTION,Standard,Other,5/1/2016,2/22/2018,100000.000,TX
BBERINI,CPS,0000000000000000000031206,0000001279,Sherwin Williams Company,Approved,CPS- TRAFFIC PAINT,Standard,Commodity,5/1/2016,4/30/2018,9999999.990,VT
BBERINI,CPS,0000000000000000000031268,0000304957,North East Materials Group LLC,Approved,CPS-AOT BITUMINOUS CONCRETE,Standard,Commodity,6/1/2016,5/31/2018,999999.000,VT
