LTCR,RUFF,RUT,ALCR,AADT,Treatment,Base,Years since Work,Actual LTCR,Actual RUFF,Actual RUT,Actual ALCR
99.966,99.868,81.1845,90.741,2900,OVL,TONS,2,99.91318876,99.89202622,81.17046944,90.69569
96.83645977,89.58733333,80.9154023,74.32206897,6586,OVL,AONC,8,97.34691049,89.79896339,81.28021737,71.87383448
84.293,100,82.144,74.024,8650,REC,THCK,9,74.55685508,100,81.6122854,51.735
6.45995671,17.82796537,49.60437229,68.53116883,2500,OVL,TONW,15,6.459775254,17.65294531,54.77085424,69.58865801
97.898,85.48,80.895,76.876,7100,OVL,THCK,5,100,100,86.31836606,100
54.273,35.422,65.2715,78.527,2572,OVL,TONS,18,54.27389828,35.42266915,65.46669821,78.527
16.5094095,0.896662388,72.00019204,63.06313222,5253,PAO,TONS,12,16.86839946,0.747933316,72.0808093,63.0332914
92.49784946,83.12301075,73.22709677,84.02817204,3500,OVL,THCK,9,97.42269759,97.6702785,80.9807112,95.58405093
26.46,0,58.99,44.84,16400,OVL,TONS,7,55.8783087,52.17527247,47.38769157,51.341
53.429,45.777,54.0395,73.799,1300,OVL,TONS,9,53.05546429,46.21678476,54.29988945,73.841552
2.73102,76.71852,20.03418,40.59268,4566,OVL,TONS,27,3.132476909,77.38377628,15.22824625,40.6033968
89.09347826,77.71521739,72.13217391,84.24,5800,OVL,AONC,20,85.8244065,75.0900195,70.31613779,79.80938435
88.678,97.234,82.597,82.569,2350,MAF,THCK,6,75.18035873,97.17765458,81.74322639,79.315
23.12135593,43.00372881,59.30169492,70.41661017,1900,MAF,AONC,11,13.91837122,54.74052181,63.84355951,71.238
40.805,47.8475,79.065,72.814,14000,MAF,THCK,13,40.80510782,47.84789495,79.24462325,72.814
79.99643836,59.94808219,15.85073529,51.80246575,11258,MAF,TONS,7,80.1115335,60.334238,11.86021183,51.96956493
100,100,83.63,96.6569697,7800,MAF,AONC,0,100,100,82.79895592,89.11127273
0,35.984,36.214,55.478,2900,OVL,TONS,19,0,37.87621762,36.83149665,55.7267716
5.278,60.4335,64.5765,69.859,546,OVL,TONS,15,5.278051979,60.43303165,65.2412718,69.859
54.971,81.732,77.364,69.588,1700,OVL,THCK,21,48.66687782,72.94191501,76.34856794,53.114
12.627,73.3545,46.4655,56.069,2701,OVL,TONS,32,12.11206197,72.16531316,41.0497902,54.7087938
94.603,52.038,76.815,74.043,8535,OVL,THCK,7,79.89520099,42.24068768,74.71853548,63.555
50.60697674,46.63441861,70.14627907,79.10883721,3838,MAF,THCK,11,50.60432427,46.14657196,69.30818174,80.07093023
0,20.2765,25.86268,38.71848421,1823,OVL,TONS,18,0.023404893,20.27635183,21.97352601,36.968668
85.3885,97.976,74.6225,74.981,2800,OVL,TONW,7,86.05453068,97.92174367,74.90608928,74.83916
98.9025,99.1265,75.162,75.178,3320,PAO,TONS,7,98.84360287,99.12656276,76.68340897,75.23513
37.7665,13.731,63.3195,78.33,3418,OVL,TONS,11,37.76572791,13.73126247,64.22731789,78.33
87.34257732,60.18206186,81.64329897,81.19360825,11200,MAF,TONS,2,87.26353803,54.83277685,81.79624966,82.18307629
48.473,61.084,54.389,66.707,1300,OVL,TONS,9,48.62753541,60.72563586,55.92041657,66.6559376
92.027,45.106,82.729,82.599,2800,OVL,THCK,7,83.2130887,71.58272928,82.84011931,72.617
88.83306641,100,84.88441406,96.06,11300,MAF,THCK,0,100,100,84.72375437,90.23318633
99.94539634,100,82.55009146,86.49829268,3700,REC,THCK,4,100,100,70.4771791,85.14091463
91.864,35.824,63.027,69.615,9950,OVL,THCK,22,100,100,86.01524367,99.606
38.41944,51.63988,63.67354,55.80108,3300,OVL,TONS,11,42.38494681,53.23881494,68.16258991,60.08468821
86.933,77.4285,61.435,79.315,3967,OVL,TONS,0,86.3646801,77.44179735,59.19298623,79.2843074
86.189,76.8785,79.077,79.512,6943,OVL,THCK,8,86.26508164,71.98449923,79.46987845,76.951
100,100,62.43333333,85.5275817,12400,MAF,AONC,10,99.28749709,99.3024902,56.01803833,85.66767059
16.7445,38.4305,20.482,65.722,474,OVL,TONS,17,16.74471438,38.43052338,18.92793576,65.722
38.369,85.742,36.493,63.5031579,1500,OVL,TONS,26,38.36903717,85.74153287,36.89908703,60.206
22.5205,35.10046,64.78588,71.00948,3200,PAO,THCK,15,22.5208879,35.40832123,65.37553724,71.104828
95.185,63.94,81.095,64.617,14126,MAF,THCK,11,99.892855,99.83867823,84.42734924,91.7654
75.477,66.938,82.1585,91.332,5600,MAF,THCK,5,75.26198894,65.23686317,81.93302505,92.7349946
79.5015,87.9165,68.276,52.917,2700,OVL,TONS,8,79.74360258,87.65236384,68.26485994,53.599605
59.53777778,77.77222222,64.04833333,78.11111111,1600,MAF,TONW,9,59.53762485,77.77309728,66.33222999,78.11111111
97.106,82,82.244,75.341,12450,MAF,THCK,3,94.98205752,91.08216926,81.73721372,73.996
99.683,87.877,82.65,50.114,5300,MAF,THCK,10,100,100,83.18845099,91.6472
20.025,53.152,42.3405,60.403,1700,OVL,TONS,17,20.0255098,53.15191054,41.24964762,60.403
66.09019119,85.22277639,72.51666667,80.00196176,1400,OVL,TONW,7,65.38481305,85.04128476,71.58531691,79.86204755
86.2425,81.6155,76.1205,86.013,3000,OVL,TONS,10,86.39030147,81.78289999,77.23663359,86.0449928
97.126,52.84,79.521,84.811,4800,MAF,THCK,7,89.59878384,74.3132244,79.60394027,72.223
70.73491228,51.78276316,70.27666667,74.63192983,2200,OVL,TONW,7,67.60036655,50.32965546,71.89615391,74.79505965
94.03197632,100,81.48735883,96.06,3700,MAF,TONW,0,99.06343421,99.7661761,62.63351142,87.45537013
91.535,83.19962963,0,39.95148148,16165,MAF,TONS,10,91.01354006,80.58198914,0,40.61106667
99.1735,100,80.3117,96.1782,2350,OVL,THCK,0,98.69030035,97.86260895,79.81812095,80.891
34.60235294,0,13.34117647,47.62117647,3400,OVL,TONS,18,17.98501822,0,16.07226559,50.03152941
99.3255,100,83.543,95.272,2350,OVL,THCK,0,99.43080842,98.62663828,76.91162561,86.21
53.9615894,59.63135762,29.06642857,63.88768212,2582,OVL,TONS,10,53.91781204,59.667785,35.06492474,63.88768212
94.0615156,46.82763744,83.22153046,82.79534918,19300,MAF,THCK,5,82.59009047,64.26296502,82.90919339,74.80917385
97.29875,99.0065,77.582,91.923,570,OVL,TONS,1,94.73695171,98.87736067,77.71583507,91.9821
100,100,56.58320755,83.27358491,9189,MAF,TONS,0,96.62154178,96.00320995,73.23224926,58.04271698
13.4939726,0,13.66438356,75.01068493,780,OVL,AONC,18,20.51310213,0,11.8909052,74.39
29.28941177,2.467647059,53.98411765,61.06352941,3600,OVL,TONS,15,34.47820986,2.406663527,57.80033515,61.29529412
81.97621212,81.01871212,58.17007576,60.54030303,7600,OVL,AONC,10,81.93848372,80.95369578,58.29057385,60.52955758
33.2025,38.2435,66.4775,66.313,2779,OVL,TONS,14,33.16151626,37.85506716,65.02732824,66.0747088
74.3875,78.8155,69.9345,74.784,3000,OVL,TONS,7,74.73959939,78.7932244,70.54657938,74.7089824
17.41867314,35.3120712,33.99271845,63.00990291,2000,OVL,TONW,10,17.41907384,34.84459434,30.95216177,62.69087767
30.53155477,73.98042403,44.20558304,53.16551237,1900,OVL,TONW,10,32.75791425,73.98492918,45.49048178,56.17105018
99.405,98.335,78.647,72.455,7250,OVL,THCK,30,100,100,86.84646362,100
8.862,25.3005,49.106,64.737,1069,HROL,TONS,8,8.862042335,25.30013338,48.32320694,64.737
12.0455,65.206,44.6925,50.553,1193,PAO,TONW,12,12.04546266,65.20603038,45.97143344,50.553
91.13270492,48.30721312,78.10606557,80.40196721,19300,MAF,THCK,5,80.08052059,60.95345838,73.76734695,67.20838115
82.526,31.632,83.685,81.687,5950,MAF,THCK,8,80.51677734,58.78773075,82.18684896,79.906
98.818,67.672,84.09,86.447,1700,MAF,THCK,7,98.89594402,77.7273896,83.89452904,81.679
46.38310902,68.90553163,66.8666218,60.28183042,5000,OVL,AONC,0,45.13261873,66.46685556,67.26029158,60.65668721
44.1655,91.5585,76.866,72.814,2522,OVL,TONS,9,44.16446108,91.55839184,77.168252,72.814
46.612,74.3535,63.7365,76.951,2000,OVL,TONS,9,46.37895592,73.92225002,63.80251989,77.0412654
61.192,39.274,37.48,66.904,13000,MAF,TONS,7,63.62500096,40.74578581,44.19021743,67.7531488
53.05052,64.83788,71.82898,71.25376,6500,OVL,TONS,9,53.84486949,64.96835305,72.71649434,71.3688474
38.832,62.941,61.9835,52.917,3608,OVL,TONS,15,40.08977757,62.76335279,64.11807193,53.466236
48.26768977,50.66508251,44.76818182,64.79510791,2700,OVL,TONS,16,48.48394691,50.68178651,37.21985253,59.75634588
12.5645,64.596,48.319,61.22210526,1300,OVL,TONS,11,12.68971482,64.6081531,50.60463955,57.761624
70.49,60.6605,47.2725,71.829,3400,OVL,AONC,15,69.43886712,60.96741563,46.53812996,71.42909
96.29840399,62.31256858,83.51067332,79.75082294,7600,MAF,THCK,8,85.5265363,56.86530237,76.87287928,70.38613466
99.089,87.502,83.824,82.722,14250,MAF,THCK,3,99.82434346,92.90274594,84.17190019,84.24
98.1815,100,71.76234,88.14848,1500,OVL,TONS,2,98.11798806,100,71.95103022,87.9930864
67.5165,94.962,66.6235,82.27,1237,OVL,TONW,9,67.51678519,94.96290508,68.01092621,82.27
68.0075,66.7475,55.98526316,55.872,15762,OVL,TONS,10,68.26975339,66.90519799,56.20075554,56.0527278
41.8345,51.708,65.8915,75.178,1200,OVL,AONC,10,41.76224948,51.8706044,66.50534455,75.5332304
31.7295,60.306,30.1265,42.673,6364,OVL,TONS,15,31.72883963,60.30587332,30.41175902,42.673
3.703302961,8.144009112,33.38117647,62.64628702,990,PAO,TONW,17,3.703218696,8.143678452,29.94414355,62.64628702
99.7215,94.485,83.651,71.632,5100,OVL,THCK,8,99.97644021,93.09855002,83.97869468,68.874
13.47165354,14.36062992,54.06897638,74.83984252,1900,OVL,TONW,11,14.89379115,15.39433789,56.00736887,74.5993474
92.42736842,83.52052632,71.92157895,79.23789474,4079,MAF,THCK,10,75.96437293,92.22853965,80.1445126,83.6096
60.22588933,85.19814229,61.98333333,75.58134387,2000,OVL,TONS,9,60.69479894,84.95421476,62.27511256,75.78908933
58.0093662,59.91772301,71.62565728,66.00593897,440,OVL,AONC,14,57.18019409,58.98056264,70.65404627,65.79247606
16.61963696,11.14851485,74.65534654,62.51148515,3108,OVL,TONS,25,16.61938619,11.14866121,75.42276666,62.51148515
28.177,21.892,42.269,78.133,550,PAO,THCK,17,28.17701223,21.89214341,42.41694092,78.133
88.285,81.2335,75.5615,74.39,3650,MAF,THCK,8,88.27213638,81.22509965,75.88256326,74.38212
60.45691489,100,82.93446809,98.57489362,7000,MAF,TONS,0,100,100,82.91186325,98.50355447
87.03827586,76.43259215,58.48409476,72.27008323,7641,MAF,AONC,9,86.5702483,76.68070958,54.71047274,71.79962568
37.009,39.625,49.812,53.705,4100,OVL,TONS,14,37.13170468,38.81555669,50.53747216,53.4667088
97.755,95.8865,76.4595,75.966,9800,OVL,THCK,7,97.74007761,95.77178429,76.40232215,75.7007592
2.766923077,0,66.50191067,80.87682382,3600,PAO,TONS,16,2.183697127,0,66.19496073,81.1676799
66.69981818,80.03163636,15.01302222,35.58458182,9294,MAF,AONC,10,65.40266186,78.53436534,14.63641799,38.03079851
96.898,100,86.0828,98.1564,8800,MAF,THCK,1,99.78236267,99.06679006,85.92255305,88.771
90.762,57.39,78.234,81.868,2800,OVL,THCK,4,91.03807608,78.95757258,80.24225917,78.527
49.00816327,52.12102041,62.94244898,86.33061225,3500,OVL,THCK,10,57.37890863,63.79218388,59.09161342,88.18
2.7235,1.657,37.8915,74.193,470,OVL,TONS,14,2.72371611,1.656996571,37.52818019,74.193
95.06875,65.1002,78.252,77.9412,19925,MAF,THCK,3,98.11864656,79.56582072,81.47450282,82.073
52.8545,35.3855,58.2945,72.42,1500,OVL,TONS,7,52.85527547,35.38496459,56.24339473,72.42
99.353,59.831,67.41,54.103,7250,OVL,THCK,30,100,100,86.70571895,100
54.451,51.453,48.7605,80.694,3100,OVL,TONW,18,54.45221323,51.45208889,49.16606312,80.694
92.96622951,59.23959016,80.09442623,82.81672131,19300,MAF,THCK,5,88.53827094,76.77130416,78.49024854,71.91942623
84.66004405,88.71449339,70.92237886,85.81947137,2800,OVL,THCK,7,84.96101058,89.0037513,71.8882307,85.5112141
94.3455,99.8645,81.1805,80.497,6000,PAO,TONS,2,94.41418837,99.83767411,81.21632704,80.5839952
86.18,74.27,61.52,56.66,6800,OVL,THCK,5,83.23734017,70.97663003,65.64498198,58.827
97.221,98.8,85.193,83.248,2400,MAF,THCK,7,95.42522595,99.07402217,85.18394592,87.983
20.7732967,0,72.72230769,70.38505495,2600,OVL,TONS,12,33.24038432,18.57831541,60.46856011,60.62511209
74.14714286,96.03285714,78.57,62.28857143,4500,OVL,TONW,11,73.31387909,95.6135875,78.91645188,61.76882914
100,100,83.89612,99.606,550,MAF,TONS,0,100,100,83.93325344,99.606
97.487,96.802,84.716,84.835,2400,MAF,THCK,7,96.39600075,95.76781664,85.13407363,90.15
57.66018,90.53334,79.3316,76.32848,5300,OVL,TONW,10,57.48646112,90.6236094,79.44466356,76.2624062
49.87279412,58.89485294,31.01846995,51.96763819,7824,MAF,AONC,12,49.30261283,58.54335919,24.88285007,51.99535678
86.56319672,100,75.64,96.70590164,8300,MAF,TONS,0,100,100,76.24681049,96.65093541
100,100,80.50470588,93.74235294,14500,MAF,AONC,1,100,100,79.68051097,90.51232549
75.7,50.28,0,88.18,16500,MAF,THCK,14,91.96306986,92.55188627,50.18993396,79.8666
18.2235,38.676,49.333,71.435,1300,OVL,TONS,13,19.80974672,39.42666891,49.31533876,71.6963796
42.584,65.027,62.5165,51.144,9600,CROL,AONC,9,41.74713342,65.06353074,62.91132024,51.1110616
39.58516129,51.85348865,49.97694146,61.70621266,3400,OVL,AONC,15,40.50440628,51.70730266,52.9076606,62.26426165
100,100,57.3875,91.135,4549,OVL,TONW,0,100,100,58.3173677,91.2328696
92.39022222,89.94822222,0,28.02933333,25300,OVL,AONC,19,96.30856359,93.04961827,5.052717004,40.23457778
98.476,82.402,82.715,82.521,6400,OVL,THCK,4,98.45010273,94.66642829,81.42889012,69.859
63.97569444,56.24875,69.87180556,54.74472222,9900,MAF,AONC,8,65.55819,58.16843276,71.11600884,54.99855422
73.8245,78.792,67.753,89.165,3000,OVL,TONS,4,73.76257308,78.67595617,68.20797304,89.1393506
48.048,19.631,64.7065,74.39,3900,OVL,TONS,11,48.04737998,19.63086656,65.99119994,74.39
0,0.4005,19.135,48.583,1500,OVL,TONS,14,0.013822572,0.40060578,15.75374544,48.922825
14.3955,52.4635,61.9715,70.844,1100,OVL,TONW,12,14.40824643,52.49524713,63.42935806,71.0812274
98.5355,99.7775,83.139,80.497,5061,MAF,THCK,14,97.26213001,99.70180509,83.28056794,75.458725
26.07712,22.15052,68.34752,61.80564,6600,PAO,TONS,12,25.95971272,22.14601577,68.89963522,61.6126194
10.12670251,56.35301075,17.61102362,46.25218638,2756,MAF,TONS,13,10.78226871,56.91274334,16.83946466,47.20710681
2.729,33.5785,18.122,57.645,1100,OVL,TONS,16,2.728990121,33.61943504,16.89821909,57.5398808
30.5385,90.48,63.8765,62.176,3200,OVL,TONW,7,30.27490121,90.20925634,64.36185861,61.9641856
99.53859345,98.79672447,80.013,75.92728324,5151,MAF,THCK,3,99.58258682,98.75158032,80.04327748,76.36
56.61898601,66.2163986,80.48405594,82.38020979,9100,OVL,AONC,9,65.72912614,65.93284091,81.48449984,85.85705315
27.56711035,46.86383706,56.95043364,67.52218134,2042,OVL,TONS,13,23.36283662,46.95745062,56.30171427,67.76986807
96.26471831,64.35485916,85.3756338,85.57732394,1692,MAF,THCK,7,99.19804423,78.42495379,84.78077414,78.83215686
64.90544592,58.99218216,74.64017078,86.37074004,2300,OVL,AONC,3,65.63370153,59.636576,75.12182973,86.51862087
92.305,95.331,82.497,83.251,2400,MAF,THCK,6,77.01801519,92.53287491,81.27412225,77.345
85.5095,72.7675,59.8915,86.21,2800,OVL,TONW,0,85.90985129,73.60955633,61.96813351,86.3053086
1.4375,0.462,28.779,56.266,803,OVL,TONS,16,1.437374918,0.462174057,27.6221209,56.4128044
79.86316008,84.68321467,77.00624858,81.95760518,5030,OVL,TONS,11,80.05850121,84.66783126,77.24034126,82.66697519
35.22202857,63.17374286,61.90897143,78.08234286,2500,OVL,AONC,5,33.96908499,62.01517497,63.08315208,77.71400914
36.1675,25.6525,42.424,70.45,1800,OVL,TONS,8,36.16685337,25.65367382,42.71757551,70.45
22.146,27.7655,43.4985,72.026,1100,OVL,TONW,12,22.0337851,28.11735625,45.41493731,72.0696158
2.982,16.58068,61.6712,73.98024,3200,OVL,THCK,15,2.982397086,16.25719612,62.49816283,74.00191
37.30810398,60.7882263,54.29083333,54.4670948,3393,OVL,TONS,13,38.89153751,61.57693887,56.90086262,54.4670948
95.963,66.069,85.174,89.631,6700,MAF,THCK,4,88.96362499,67.79944411,84.97058405,81.482
32.587,49.731,56.637,68.677,1200,OVL,TONS,10,32.25572734,49.65367865,57.05196813,68.5112442
62.27324503,93.11754967,78.51284768,82.85708609,1800,OVL,THCK,10,60.85502213,93.52277128,79.1559989,83.6884
43.82370474,54.39554318,46.76885794,77.90746518,170,OVL,TONW,14,44.80451407,50.87349498,50.11386122,78.13245125
85.17486487,84.6872973,69.94432432,81.57783784,1900,OVL,THCK,4,88.43920304,88.71173011,72.53152398,82.49042703
94.2025,82.9525,66.7675,73.405,3900,PAO,THCK,7,98.37696969,95.22718072,78.95424046,75.5326
97.673,85.735,83.818,81.463,11766,MAF,THCK,4,97.40399082,85.34172684,82.53796778,44.25868853
40.9455,46.323,3.967,55.084,170,CROL,TONS,17,40.94506635,46.32282864,1.363477615,55.084
100,93.34,84.296,88.662,7250,OVL,THCK,3,99.04353783,94.30869678,83.99288818,84.24
19.345,87.45218,45.18392,53.38192,5700,CROL,TONS,10,19.34550266,87.4806789,43.60832367,53.522381
52.027,56.108,80.896,62.011,2700,OVL,THCK,20,63.33790742,35.77877213,79.5759799,39.718
100,100,29.66164038,81.34403786,8914,MAF,TONS,0,98.44762224,99.2701197,65.20578978,80.55387515
98.073,81.86,84.65,85.135,11550,MAF,THCK,4,98.40942841,90.35139116,81.91894572,54.887
92.008,24.013,75.79,63.848,7600,OVL,THCK,8,90.87953212,45.10071626,71.78961568,48.189
92.56895,92.9597,78.97285,81.4229,2836,OVL,THCK,7,85.43729007,89.12708498,84.77733177,76.7528968
86.194,49.01,84.312,90.581,6700,MAF,THCK,4,82.90381753,57.14091851,84.02636841,85.816
65.43,48.9695,61.269,81.876,300,OVL,TONS,23,65.42912239,48.96955891,61.45268134,81.876
49.27803922,74.42045752,66.65418301,66.13660131,4900,OVL,AONC,9,49.95822654,73.05645612,69.54115756,67.85629543
24.387,56.752,54.652,73.602,690,OVL,THCK,9,24.38642722,56.75180448,53.34252139,73.602
97.33501319,95.27978892,53.53897098,60.34010554,9623,OVL,AONC,8,96.10675475,91.51350484,53.37597922,60.29717098
76.594,79.5655,77.787,74.784,8764,OVL,THCK,8,76.53045473,79.8717294,77.92408732,74.6818752
97.972,71.062,81.412,82.316,11444,OVL,THCK,5,91.07720781,74.70865382,78.28603317,65.131
30.524,69.8645,10.8815,64.737,770,OVL,TONS,16,30.52510174,69.86473951,7.120104844,64.737
98.50444444,74.90555556,79.01888889,78.41555556,8700,OVL,THCK,5,93.34605827,78.75648203,77.87160317,57.842
3.4255,12.884,37.8065,55.675,1900,OVL,TONS,25,3.425573221,12.54987558,38.95284301,55.492972
76.848,96.1735,68.691,73.208,710,PAO,TONS,7,100,100,84.56799285,98.818
90.675,99.367,84.2,80.673,6900,OVL,THCK,1,100,100,84.6062866,98.818
97.20865854,90.53829268,82.39439024,79.19487805,6711,OVL,TONS,8,96.05596352,91.06585326,83.02565223,78.64596878
99.79675,99.8515,69.93157895,90.15,3600,MAF,THCK,1,99.59386761,99.8514719,70.07455267,90.15
18.5955,10.4415,29.3425,73.011,1000,OVL,TONS,14,18.59593414,10.4408828,27.50169918,73.011
94.5675,100,84.46171,97.39007,6900,MAF,THCK,10,99.34554559,98.72733738,83.88040528,89.953
52.76203175,70.50457143,73.79884656,85.07386243,2367,OVL,AONC,3,52.95240387,70.49815919,74.82819286,85.0813672
99.00785597,98.930982,36.21337152,86.27126023,2900,OVL,TONW,10,91.0310966,91.47031293,69.91293651,86.75315254
11.9515,31.1555,10.0935,56.66,1600,OVL,TONW,19,11.95085792,31.15491298,7.360158656,56.66
51.1235,62.132,54.3745,59.024,5000,OVL,AONC,0,50.85733312,62.00973338,56.1877247,58.8720342
99.819,97.669,85.097,89.322,2600,OVL,THCK,2,97.48797148,92.08172242,85.03249177,85.028
45.2745,82.4175,44.2345,52.09789474,2700,OVL,TONS,12,44.9570348,82.41906315,44.50681828,49.2513816
8.075,3.8695,61.0935,81.088,890,OVL,TONS,16,8.075573887,3.870319133,61.19371604,81.088
100,100,84.8872,96.5898,8800,MAF,THCK,1,99.87686713,99.46460744,84.78435072,86.21
26.09606178,3.718146718,50.4230888,67.44555985,2700,OVL,TONW,25,22.70560407,3.717453236,50.21543485,65.57444015
39.59076016,28.91087811,66.76328965,65.0563827,4729,OVL,THCK,16,39.47452621,28.73643656,67.266992,65.10977667
64.081,25.2225,74.1595,74.39,4308,OVL,THCK,11,64.09031459,24.60991356,73.91147522,74.406548
85.684,11.542,64.874,65.852,9300,OVL,THCK,11,90.82716733,35.27681441,59.5710777,47.598
9.702972973,58.6168018,6.426981982,22.90378378,11800,REC,THCK,12,9.622486491,59.57230082,0.171557599,23.00743063
79.29144044,47.53739612,66.53305466,71.32858726,6671,OVL,AONC,13,79.28253212,46.55092838,60.58714595,71.46905208
94.49631579,100,85.438,100,7600,MAF,THCK,0,99.83595296,99.55112319,85.30772621,94.484
76.39921569,80.1027451,72.01235294,59.05490196,3300,OVL,AONC,9,76.53130933,80.13410045,72.19088151,59.09352941
61.0515,55.952,64.323,82.073,1900,OVL,TONS,6,61.05122772,55.95169336,65.14888652,82.073
46.29027778,67.21222222,16.59777778,58.08277778,2300,MAF,TONS,13,44.67498129,68.86819241,14.78207138,69.2286
69.0025,83.081,68.6,82.664,1700,OVL,TONW,7,68.44484595,83.24153918,68.63020264,82.4956832
99.91890173,99.79537572,47.69653179,83.80728324,5906,MAF,TONS,1,99.91902104,99.77667939,43.38228921,83.67951792
20.0815,76.611,64.019,68.874,1300,PAO,TONW,12,20.08159682,76.61084885,64.66779935,68.874
98.513,92.8,84.294,79.942,11550,MAF,THCK,4,98.45616203,94.64906765,83.32465219,53.311
30.3745,61.8505,29.445,66.904,1300,OVL,TONS,13,30.18028404,61.3004694,27.40294658,67.20935
86.79610028,73.63724234,45.94498382,68.04100279,34328,REC,THCK,46,80.21560845,72.5019691,64.39865236,63.75485348
43.0095,50.148,61.2935,70.647,1500,OVL,TONS,6,43.04444513,50.00976375,60.85836415,70.051272
67.218,90.6765,64.8155,59.221,3800,OVL,TONS,12,67.21987055,90.67681823,65.16228111,59.221
1.420689655,25.74333333,0,58.92436782,690,OVL,TONS,17,1.419501336,25.74374185,0,58.92436782
